Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
192.168.100.147-192.168.100.7-9591-80-6,192.168.44.149,9591,192.168.237.233,80,6,04/06/2023 05:35:04 PM,27448158,4,1,400,100,100,100,100,0,100,100,100,0,18.21615862,0.182161586,6862039.5,4597569.206,13448751,3508916,13999407,4666469,1668318.008,6578789,3508916,0,0,0,0,0,0,0,0,0,80,20,0.145729269,0.036432317,100,100,100,0,0,0,1,0,0,0,0,0,0,0,120,100,100,0,0,0,0,0,0,4,400,1,100,-1,512,4,0,0,0,0,0,10013770,4857796.717,13448751,6578789,1,DDoS
192.168.100.149-192.168.100.3-48689-80-6,192.168.177.244,48689,192.168.171.163,80,6,04/06/2023 05:06:01 PM,17918472,4,2,300,100,100,0,75,50,100,0,50,70.71067812,22.32333203,0.334849981,3583694.4,3319559.755,7470857,59014,17627993,5875997.667,1525308.36,7470857,4431356,231465,231465,0,231465,231465,0,0,0,0,80,44,0.22323332,0.11161666,0,100,71.42857143,48.79500365,2380.952381,0,1,0,0,0,0,0,0,0,83.33333333,75,50,0,0,0,0,0,0,4,300,2,100,-1,29200,3,0,290479,0,290479,290479,6598318.5,1233955.78,7470857,5725780,1,DoS
192.168.100.150-192.168.100.7-26953-80-17,192.168.44.149,26953,192.168.83.148,80,17,04/06/2023 06:41:35 PM,29430751,5,1,0,0,0,0,0,0,0,0,0,0,0,0.203868396,5886150.2,1903186.464,9270939,4872953,20159812,5039953,236277.2684,5387929,4872953,0,0,0,0,0,0,0,0,0,40,8,0.16989033,0.033978066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,7329434,2745702.702,9270939,5387929,1,DoS
192.168.100.147-192.168.100.3-47423-65099-6,192.168.177.244,47423,192.168.242.193,65099,6,22/05/2023 10:34:05 AM,25234,0,2,0,0,0,0,0,0,0,0,0,0,0,79.25814377,25234,0,25234,25234,0,0,0,0,0,25234,25234,0,25234,25234,0,0,0,0,0,44,0,79.25814377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.148-192.168.100.6-49334-80-17,192.168.177.244,49334,192.168.60.234,80,17,04/06/2023 02:05:46 PM,31356154,7,1,0,0,0,0,0,0,0,0,0,0,0,0.25513333,4479450.571,3269773.852,11890061,3138614,28123975,4687329.167,3530823.1,11890061,3138614,0,0,0,0,0,0,0,0,0,56,8,0.223241664,0.031891666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,19466093,0,19466093,19466093,11890061,0,11890061,11890061,1,DDoS
192.168.100.150-192.168.100.5-64117-80-6,192.168.177.244,64117,192.168.67.245,80,6,04/06/2023 01:14:59 PM,43461594,4,2,400,100,100,100,100,0,100,0,50,70.71067812,11.50441008,0.138052921,8692318.8,5598660.636,13757676,41803,29662115,9887371.667,3209850.655,13575904,7728164,41803,41803,0,41803,41803,0,0,0,0,80,40,0.092035281,0.04601764,0,100,85.71428571,37.7964473,1428.571429,0,1,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,0,4,400,2,100,-1,0,4,0,41803,0,41803,41803,10854947.75,3257848.174,13757676,7728164,1,DDoS
192.168.100.150-192.168.100.5-63389-80-17,192.168.177.244,63389,192.168.233.212,80,17,04/06/2023 06:13:42 PM,37860679,9,1,0,0,0,0,0,0,0,0,0,0,0,0.264126272,4206742.111,2139679.8,9298648,2868308,34625635,4328204.375,2254000.105,9298648,2868308,0,0,0,0,0,0,0,0,0,72,8,0.237713645,0.026412627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,22461854,0,22461854,22461854,7699412.5,2261660.534,9298648,6100177,1,DDoS
192.168.100.149-192.168.100.7-3736-80-6,192.168.44.149,3736,192.168.195.8,80,6,04/06/2023 05:36:43 PM,12333859,2,1,200,100,100,100,100,0,100,100,100,0,24.32328763,0.243232876,6166929.5,2375575.436,7846715,4487144,4487144,4487144,0,4487144,4487144,0,0,0,0,0,0,0,0,0,40,20,0.162155251,0.081077625,100,100,100,0,0,0,1,0,0,0,0,0,0,0,133.3333333,100,100,0,0,0,0,0,0,2,200,1,100,-1,512,2,0,0,0,0,0,7846715,0,7846715,7846715,1,DoS
192.168.100.148-192.168.100.6-2928-80-17,192.168.44.149,2928,192.168.222.165,80,17,04/06/2023 02:02:31 PM,28529477,8,1,0,0,0,0,0,0,0,0,0,0,0,0.315463196,3566184.625,29190.78255,3593013,3500894,24960767,3565823.857,31510.379,3593013,3500894,0,0,0,0,0,0,0,0,0,64,8,0.28041173,0.035051466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.3-1723-80-6,192.168.177.244,1723,192.168.146.51,80,6,04/06/2023 05:06:25 PM,24003510,4,2,300,100,100,0,75,50,100,0,50,70.71067812,16.66422952,0.249963443,4800702,5179787.461,12300097,36152,11703413,3901137.667,3578953.139,7352186,206704,12470649,12470649,0,12470649,12470649,0,0,0,0,80,44,0.166642295,0.083321148,0,100,71.42857143,48.79500365,2380.952381,0,1,0,0,0,0,0,0,0,83.33333333,75,50,0,0,0,0,0,0,4,300,2,100,-1,29200,3,0,4351227,0,4351227,4351227,9826141.5,3498701.421,12300097,7352186,1,DoS
192.168.100.150-192.168.100.3-19813-80-6,192.168.177.244,19813,192.168.225.152,80,6,04/06/2023 05:02:25 PM,14898368,3,2,200,100,100,0,66.66666667,57.73502692,100,0,50,70.71067812,20.13643374,0.335607229,3724592,4825053.351,10264582,19573,10431834,5215917,7139890.515,10264582,167252,14878795,14878795,0,14878795,14878795,0,0,0,0,60,44,0.201364337,0.134242892,0,100,66.66666667,51.63977795,2666.666667,0,1,0,0,0,0,0,0,0,80,66.66666667,50,0,0,0,0,0,0,3,200,2,100,-1,29200,2,0,4466534,0,4466534,4466534,10264582,0,10264582,10264582,1,DoS
192.168.100.149-192.168.100.3-37452-80-6,192.168.177.244,37452,192.168.3.183,80,6,04/06/2023 05:11:28 PM,21419776,6,2,500,100,100,0,83.33333333,40.82482905,100,0,50,70.71067812,28.01149741,0.373486632,3059968,2047395.132,4669318,23113,17280201,3456040.2,1860382.81,4669318,162801,12639287,12639287,0,12639287,12639287,0,0,0,0,120,44,0.280114974,0.093371658,0,100,77.77777778,44.09585518,1944.444444,0,1,0,0,0,0,0,0,0,87.5,83.33333333,50,0,0,0,0,0,0,6,500,2,100,-1,29200,5,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.148-192.168.100.7-43282-80-6,192.168.177.244,43282,192.168.49.233,80,6,04/06/2023 05:39:15 PM,22510232,3,1,300,100,100,100,100,0,100,100,100,0,17.76969691,0.177696969,7503410.667,3552929.85,11571226,5008017,17502215,8751107.5,3988249.83,11571226,5930989,0,0,0,0,0,0,0,0,0,60,20,0.133272727,0.044424242,100,100,100,0,0,0,1,0,0,0,0,0,0,0,125,100,100,0,0,0,0,0,0,3,300,1,100,-1,512,3,0,0,0,0,0,7503410.667,3552929.85,11571226,5008017,1,DoS
192.168.100.150-192.168.100.7-39183-80-17,192.168.177.244,39183,192.168.243.207,80,17,04/06/2023 06:35:42 PM,44630494,7,1,0,0,0,0,0,0,0,0,0,0,0,0.17924964,6375784.857,3167380.355,13085932,3821061,39681271,6613545.167,3400574.404,13085932,3821061,0,0,0,0,0,0,0,0,0,56,8,0.156843435,0.022406205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,6861746.5,2704716.672,8774270,4949223,7726750.25,3755349.302,13085932,5005483,1,DDoS
192.168.100.147-192.168.100.3-52071-29178-6,192.168.44.149,52071,192.168.142.26,29178,6,22/05/2023 03:36:05 PM,12869,0,2,0,0,0,0,0,0,0,0,0,0,0,155.4122309,12869,0,12869,12869,0,0,0,0,0,12869,12869,0,12869,12869,0,0,0,0,0,44,0,155.4122309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.147-192.168.100.3-1776-80-6,192.168.177.244,1776,192.168.20.201,80,6,04/06/2023 01:24:01 PM,24729255,3,3,100,100,100,0,33.33333333,57.73502692,100,0,33.33333333,57.73502692,8.087586949,0.242627608,4945851,10880066.3,24408582,39911,24580407,12290203.5,17137975.23,24408582,171825,24601606,12300803,17339519.75,24561695,39911,0,0,0,0,60,68,0.121313804,0.121313804,0,100,42.85714286,53.45224838,2857.142857,0,1,0,0,0,0,0,0,1,50,33.33333333,33.33333333,0,0,0,0,0,0,3,100,3,100,-1,29200,1,0,148848,0,148848,148848,24408582,0,24408582,24408582,1,DoS
